layer,regime,fold,condition,sample_id,actor,statement,emotion,score
22,statement,actor_None_statement_02,transductive_center,pair_0023_sad,06,02,sad,-2.502725830471631
22,statement,actor_None_statement_02,transductive_center,pair_0026_happy,07,02,happy,6.337750506409469
22,statement,actor_None_statement_02,transductive_center,pair_0026_sad,07,02,sad,-2.2554151013267223
22,statement,actor_None_statement_02,transductive_center,pair_0027_happy,07,02,happy,6.337750506409469
22,statement,actor_None_statement_02,transductive_center,pair_0027_sad,07,02,sad,3.6741855211022507
22,statement,actor_None_statement_02,transductive_center,pair_0030_happy,08,02,happy,0.03180007745491231
22,statement,actor_None_statement_02,transductive_center,pair_0030_sad,08,02,sad,21.66048070495397
22,statement,actor_None_statement_02,transductive_center,pair_0031_happy,08,02,happy,-3.8853201431347006
22,statement,actor_None_statement_02,transductive_center,pair_0031_sad,08,02,sad,23.57542672051992
22,statement,actor_None_statement_02,transductive_center,pair_0034_happy,09,02,happy,-7.895488371300154
22,statement,actor_None_statement_02,transductive_center,pair_0034_sad,09,02,sad,-17.84617501481229
22,statement,actor_None_statement_02,transductive_center,pair_0035_happy,09,02,happy,-1.1793932715974176
22,statement,actor_None_statement_02,transductive_center,pair_0035_sad,09,02,sad,5.965436461222973
22,statement,actor_None_statement_02,transductive_center,pair_0038_happy,10,02,happy,-0.059675425030532026
22,statement,actor_None_statement_02,transductive_center,pair_0038_sad,10,02,sad,8.969546534652276
22,statement,actor_None_statement_02,transductive_center,pair_0039_happy,10,02,happy,10.675828147813624
22,statement,actor_None_statement_02,transductive_center,pair_0039_sad,10,02,sad,-2.195530023239648
22,statement,actor_None_statement_02,transductive_center,pair_0042_happy,11,02,happy,-7.863250996359179
22,statement,actor_None_statement_02,transductive_center,pair_0042_sad,11,02,sad,-10.558835407234904
22,statement,actor_None_statement_02,transductive_center,pair_0043_happy,11,02,happy,-2.6050999153227483
22,statement,actor_None_statement_02,transductive_center,pair_0043_sad,11,02,sad,-9.881283966758874
22,statement,actor_None_statement_02,transductive_center,pair_0046_happy,12,02,happy,3.977964055633022
22,statement,actor_None_statement_02,transductive_center,pair_0046_sad,12,02,sad,-1.7297402461342664
22,statement,actor_None_statement_02,transductive_center,pair_0047_happy,12,02,happy,7.881205264752653
22,statement,actor_None_statement_02,transductive_center,pair_0047_sad,12,02,sad,-1.8892633082861128
22,statement,actor_None_statement_02,transductive_center,pair_0050_happy,13,02,happy,12.1567831127473
22,statement,actor_None_statement_02,transductive_center,pair_0050_sad,13,02,sad,0.1836685727222811
22,statement,actor_None_statement_02,transductive_center,pair_0051_happy,13,02,happy,2.2115539321883126
22,statement,actor_None_statement_02,transductive_center,pair_0051_sad,13,02,sad,1.2472803164380277
22,statement,actor_None_statement_02,transductive_center,pair_0054_happy,14,02,happy,7.237436415175358
22,statement,actor_None_statement_02,transductive_center,pair_0054_sad,14,02,sad,1.3992784252787285
22,statement,actor_None_statement_02,transductive_center,pair_0055_happy,14,02,happy,-3.3067162349929955
22,statement,actor_None_statement_02,transductive_center,pair_0055_sad,14,02,sad,6.395499684643001
22,statement,actor_None_statement_02,transductive_center,pair_0058_happy,15,02,happy,-3.507443677133029
22,statement,actor_None_statement_02,transductive_center,pair_0058_sad,15,02,sad,1.8492348843493733
22,statement,actor_None_statement_02,transductive_center,pair_0059_happy,15,02,happy,-1.3500762401563993
22,statement,actor_None_statement_02,transductive_center,pair_0059_sad,15,02,sad,13.805967345760893
22,statement,actor_None_statement_02,transductive_center,pair_0062_happy,16,02,happy,2.895362279711243
22,statement,actor_None_statement_02,transductive_center,pair_0062_sad,16,02,sad,-3.1362682271029474
22,statement,actor_None_statement_02,transductive_center,pair_0063_happy,16,02,happy,-0.7017321852887157
22,statement,actor_None_statement_02,transductive_center,pair_0063_sad,16,02,sad,-0.2793947495847622
22,statement,actor_None_statement_02,transductive_center,pair_0066_happy,17,02,happy,-6.544917414572348
22,statement,actor_None_statement_02,transductive_center,pair_0066_sad,17,02,sad,-5.7183286849964485
22,statement,actor_None_statement_02,transductive_center,pair_0067_happy,17,02,happy,8.27336351861293
22,statement,actor_None_statement_02,transductive_center,pair_0067_sad,17,02,sad,3.783541190748034
22,statement,actor_None_statement_02,transductive_center,pair_0070_happy,18,02,happy,-5.031074387004997
22,statement,actor_None_statement_02,transductive_center,pair_0070_sad,18,02,sad,-5.370428320468211
22,statement,actor_None_statement_02,transductive_center,pair_0071_happy,18,02,happy,-1.2735265087550847
22,statement,actor_None_statement_02,transductive_center,pair_0071_sad,18,02,sad,-4.434513827327157
22,statement,actor_None_statement_02,transductive_center,pair_0074_happy,19,02,happy,-6.007725329132155
22,statement,actor_None_statement_02,transductive_center,pair_0074_sad,19,02,sad,-4.493752991135347
22,statement,actor_None_statement_02,transductive_center,pair_0075_happy,19,02,happy,4.266541107071854
22,statement,actor_None_statement_02,transductive_center,pair_0075_sad,19,02,sad,9.581260749490676
22,statement,actor_None_statement_02,transductive_center,pair_0078_happy,20,02,happy,10.15338928294384
22,statement,actor_None_statement_02,transductive_center,pair_0078_sad,20,02,sad,12.21079536507231
22,statement,actor_None_statement_02,transductive_center,pair_0079_happy,20,02,happy,-3.4495207951816553
22,statement,actor_None_statement_02,transductive_center,pair_0079_sad,20,02,sad,9.595898490377602
22,statement,actor_None_statement_02,transductive_center,pair_0082_happy,21,02,happy,-1.8870646879464932
22,statement,actor_None_statement_02,transductive_center,pair_0082_sad,21,02,sad,-5.845918831540731
22,statement,actor_None_statement_02,transductive_center,pair_0083_happy,21,02,happy,-1.2818382134993644
22,statement,actor_None_statement_02,transductive_center,pair_0083_sad,21,02,sad,-10.62625046861699
22,statement,actor_None_statement_02,transductive_center,pair_0086_happy,22,02,happy,3.7520857140226234
22,statement,actor_None_statement_02,transductive_center,pair_0086_sad,22,02,sad,-2.8884505258464035
22,statement,actor_None_statement_02,transductive_center,pair_0087_happy,22,02,happy,-4.041122680085305
22,statement,actor_None_statement_02,transductive_center,pair_0087_sad,22,02,sad,5.697232048729761
22,statement,actor_None_statement_02,transductive_center,pair_0090_happy,23,02,happy,14.453164539637717
22,statement,actor_None_statement_02,transductive_center,pair_0090_sad,23,02,sad,-3.4579491511206566
22,statement,actor_None_statement_02,transductive_center,pair_0091_happy,23,02,happy,32.224429420334594
22,statement,actor_None_statement_02,transductive_center,pair_0091_sad,23,02,sad,-4.034937606440751
22,statement,actor_None_statement_02,transductive_center,pair_0094_happy,24,02,happy,-4.121367212683598
22,statement,actor_None_statement_02,transductive_center,pair_0094_sad,24,02,sad,-13.829030522067677
22,statement,actor_None_statement_02,transductive_center,pair_0095_happy,24,02,happy,-8.092979598864881
22,statement,actor_None_statement_02,transductive_center,pair_0095_sad,24,02,sad,-1.0049732841799521
22,joint,actor_01_statement_01,raw,pair_0000_happy,01,01,happy,-10.148447425763823
22,joint,actor_01_statement_01,raw,pair_0000_sad,01,01,sad,-10.822663775062372
22,joint,actor_01_statement_01,raw,pair_0001_happy,01,01,happy,-19.32230048623923
22,joint,actor_01_statement_01,raw,pair_0001_sad,01,01,sad,-3.8472661095803247
22,joint,actor_01_statement_01,source_center_noop,pair_0000_happy,01,01,happy,-10.148447425763823
22,joint,actor_01_statement_01,source_center_noop,pair_0000_sad,01,01,sad,-10.822663775062372
22,joint,actor_01_statement_01,source_center_noop,pair_0001_happy,01,01,happy,-19.32230048623923
22,joint,actor_01_statement_01,source_center_noop,pair_0001_sad,01,01,sad,-3.8472661095803247
22,joint,actor_01_statement_01,independent_center,pair_0000_happy,01,01,happy,2.663241875402928
22,joint,actor_01_statement_01,independent_center,pair_0000_sad,01,01,sad,1.9890255261043794
22,joint,actor_01_statement_01,independent_center,pair_0001_happy,01,01,happy,-6.510611185072477
22,joint,actor_01_statement_01,independent_center,pair_0001_sad,01,01,sad,8.964423191586427
22,joint,actor_01_statement_01,independent_rank1,pair_0000_happy,01,01,happy,2.6760519872073196
22,joint,actor_01_statement_01,independent_rank1,pair_0000_sad,01,01,sad,3.0415757363063243
22,joint,actor_01_statement_01,independent_rank1,pair_0001_happy,01,01,happy,-4.719422879040476
22,joint,actor_01_statement_01,independent_rank1,pair_0001_sad,01,01,sad,6.852234278637081
22,joint,actor_01_statement_02,raw,pair_0002_happy,01,02,happy,1.605182389664506
22,joint,actor_01_statement_02,raw,pair_0002_sad,01,02,sad,-5.783946886505117
22,joint,actor_01_statement_02,raw,pair_0003_happy,01,02,happy,-0.49293670188453476
22,joint,actor_01_statement_02,raw,pair_0003_sad,01,02,sad,-5.878158198799053
22,joint,actor_01_statement_02,source_center_noop,pair_0002_happy,01,02,happy,1.605182389664506
22,joint,actor_01_statement_02,source_center_noop,pair_0002_sad,01,02,sad,-5.783946886505117
22,joint,actor_01_statement_02,source_center_noop,pair_0003_happy,01,02,happy,-0.49293670188453476
22,joint,actor_01_statement_02,source_center_noop,pair_0003_sad,01,02,sad,-5.878158198799053
22,joint,actor_01_statement_02,independent_center,pair_0002_happy,01,02,happy,0.33852659676131935
22,joint,actor_01_statement_02,independent_center,pair_0002_sad,01,02,sad,-7.050602679408303
22,joint,actor_01_statement_02,independent_center,pair_0003_happy,01,02,happy,-1.7595924947877215
22,joint,actor_01_statement_02,independent_center,pair_0003_sad,01,02,sad,-7.1448139917022395
22,joint,actor_01_statement_02,independent_rank1,pair_0002_happy,01,02,happy,-0.1374745212960864
22,joint,actor_01_statement_02,independent_rank1,pair_0002_sad,01,02,sad,-6.2574096611573164
22,joint,actor_01_statement_02,independent_rank1,pair_0003_happy,01,02,happy,-2.54375253414309
22,joint,actor_01_statement_02,independent_rank1,pair_0003_sad,01,02,sad,-6.812588742336555
22,joint,actor_02_statement_01,raw,pair_0004_happy,02,01,happy,-3.0780242950413914
22,joint,actor_02_statement_01,raw,pair_0004_sad,02,01,sad,-3.2642308145827315
22,joint,actor_02_statement_01,raw,pair_0005_happy,02,01,happy,-10.889603434247356
22,joint,actor_02_statement_01,raw,pair_0005_sad,02,01,sad,0.06447425369923465
22,joint,actor_02_statement_01,source_center_noop,pair_0004_happy,02,01,happy,-3.0780242950413914
22,joint,actor_02_statement_01,source_center_noop,pair_0004_sad,02,01,sad,-3.2642308145827315
22,joint,actor_02_statement_01,source_center_noop,pair_0005_happy,02,01,happy,-10.889603434247356
22,joint,actor_02_statement_01,source_center_noop,pair_0005_sad,02,01,sad,0.06447425369923465
22,joint,actor_02_statement_01,independent_center,pair_0004_happy,02,01,happy,4.295427456420705
22,joint,actor_02_statement_01,independent_center,pair_0004_sad,02,01,sad,4.109220936879365
22,joint,actor_02_statement_01,independent_center,pair_0005_happy,02,01,happy,-3.5161516827852592
22,joint,actor_02_statement_01,independent_center,pair_0005_sad,02,01,sad,7.437926005161331
22,joint,actor_02_statement_01,independent_rank1,pair_0004_happy,02,01,happy,5.492612086428078
22,joint,actor_02_statement_01,independent_rank1,pair_0004_sad,02,01,sad,3.661649723003965
22,joint,actor_02_statement_01,independent_rank1,pair_0005_happy,02,01,happy,-2.5823863133859604
22,joint,actor_02_statement_01,independent_rank1,pair_0005_sad,02,01,sad,7.461895754163031
22,joint,actor_02_statement_02,raw,pair_0006_happy,02,02,happy,-2.6097704779755
22,joint,actor_02_statement_02,raw,pair_0006_sad,02,02,sad,-8.662370563036628
22,joint,actor_02_statement_02,raw,pair_0007_happy,02,02,happy,-4.220506064796364
22,joint,actor_02_statement_02,raw,pair_0007_sad,02,02,sad,-9.83942321440101
22,joint,actor_02_statement_02,source_center_noop,pair_0006_happy,02,02,happy,-2.6097704779755
22,joint,actor_02_statement_02,source_center_noop,pair_0006_sad,02,02,sad,-8.662370563036628
22,joint,actor_02_statement_02,source_center_noop,pair_0007_happy,02,02,happy,-4.220506064796364
22,joint,actor_02_statement_02,source_center_noop,pair_0007_sad,02,02,sad,-9.83942321440101
22,joint,actor_02_statement_02,independent_center,pair_0006_happy,02,02,happy,6.31291578332827
22,joint,actor_02_statement_02,independent_center,pair_0006_sad,02,02,sad,0.2603156982671422
22,joint,actor_02_statement_02,independent_center,pair_0007_happy,02,02,happy,4.702180196507406
22,joint,actor_02_statement_02,independent_center,pair_0007_sad,02,02,sad,-0.9167369530972405
22,joint,actor_02_statement_02,independent_rank1,pair_0006_happy,02,02,happy,6.63959175940364
22,joint,actor_02_statement_02,independent_rank1,pair_0006_sad,02,02,sad,0.4991092477825383
22,joint,actor_02_statement_02,independent_rank1,pair_0007_happy,02,02,happy,4.379188746399503
22,joint,actor_02_statement_02,independent_rank1,pair_0007_sad,02,02,sad,-1.708759853741789
22,joint,actor_03_statement_01,raw,pair_0008_happy,03,01,happy,-2.9903467644219752
22,joint,actor_03_statement_01,raw,pair_0008_sad,03,01,sad,-7.86493773946955
22,joint,actor_03_statement_01,raw,pair_0009_happy,03,01,happy,-11.669252694702006
22,joint,actor_03_statement_01,raw,pair_0009_sad,03,01,sad,-15.257383178142947
22,joint,actor_03_statement_01,source_center_noop,pair_0008_happy,03,01,happy,-2.9903467644219752
22,joint,actor_03_statement_01,source_center_noop,pair_0008_sad,03,01,sad,-7.86493773946955
22,joint,actor_03_statement_01,source_center_noop,pair_0009_happy,03,01,happy,-11.669252694702006
22,joint,actor_03_statement_01,source_center_noop,pair_0009_sad,03,01,sad,-15.257383178142947
22,joint,actor_03_statement_01,independent_center,pair_0008_happy,03,01,happy,6.4928443897504255
22,joint,actor_03_statement_01,independent_center,pair_0008_sad,03,01,sad,1.618253414702851
22,joint,actor_03_statement_01,independent_center,pair_0009_happy,03,01,happy,-2.1860615405296056
22,joint,actor_03_statement_01,independent_center,pair_0009_sad,03,01,sad,-5.774192023970546
22,joint,actor_03_statement_01,independent_rank1,pair_0008_happy,03,01,happy,3.5741961743187005
22,joint,actor_03_statement_01,independent_rank1,pair_0008_sad,03,01,sad,2.077037337511765
22,joint,actor_03_statement_01,independent_rank1,pair_0009_happy,03,01,happy,-2.840226581064087
22,joint,actor_03_statement_01,independent_rank1,pair_0009_sad,03,01,sad,-4.508956048730379
22,joint,actor_03_statement_02,raw,pair_0010_happy,03,02,happy,-18.890463704534255
22,joint,actor_03_statement_02,raw,pair_0010_sad,03,02,sad,-19.67100656753298
22,joint,actor_03_statement_02,raw,pair_0011_happy,03,02,happy,-17.81578585518434
22,joint,actor_03_statement_02,raw,pair_0011_sad,03,02,sad,-22.79459402645128
22,joint,actor_03_statement_02,source_center_noop,pair_0010_happy,03,02,happy,-18.890463704534255
22,joint,actor_03_statement_02,source_center_noop,pair_0010_sad,03,02,sad,-19.67100656753298
